X1,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
4,5,TRUE,0.099854,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
5,6,FALSE,0.366333,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
6,7,TRUE,3.733093,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
7,8,TRUE,1.466492,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
8,9,FALSE,5.799744,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
9,10,TRUE,1.133545,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
10,11,TRUE,1.334717,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
11,12,TRUE,2.950012,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,0
12,13,TRUE,0.283264,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
13,14,TRUE,0.633118,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
14,15,TRUE,0.916626,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,0
15,16,TRUE,0.050293,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
16,17,TRUE,0.466675,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
17,18,FALSE,0.683411,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
18,19,TRUE,1.933105,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
19,20,TRUE,1.549561,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
20,21,TRUE,0.433044,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,0
21,22,TRUE,2.149841,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
22,23,TRUE,0.699951,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
23,24,TRUE,0.78363,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,0
24,25,TRUE,0.082459,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,1
25,26,TRUE,0.683044,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,2
26,27,TRUE,0.966858,PDA,JG,2,P44522,22,PDA2018,120120120120120120120120120,0
0,1,TRUE,11.82915,PDA,JG,1,P44522,9,PDA2018,102102102,1
1,2,TRUE,0.849949,PDA,JG,1,P44522,9,PDA2018,102102102,0
2,3,TRUE,2.683041,PDA,JG,1,P44522,9,PDA2018,102102102,2
3,4,TRUE,0.333431,PDA,JG,1,P44522,9,PDA2018,102102102,1
4,5,TRUE,1.549816,PDA,JG,1,P44522,9,PDA2018,102102102,0
5,6,TRUE,2.883053,PDA,JG,1,P44522,9,PDA2018,102102102,2
6,7,TRUE,0.883484,PDA,JG,1,P44522,9,PDA2018,102102102,1
7,8,TRUE,0.249947,PDA,JG,1,P44522,9,PDA2018,102102102,0
8,9,TRUE,0.116509,PDA,JG,1,P44522,9,PDA2018,102102102,2
0,1,TRUE,3.832008,PDA,JG,2,P44522,12,PDA2018,120120120120120,1
1,2,FALSE,1.233559,PDA,JG,2,P44522,12,PDA2018,120120120120120,0
2,3,TRUE,2.132652,PDA,JG,2,P44522,12,PDA2018,120120120120120,0
3,4,FALSE,0.948715,PDA,JG,2,P44522,12,PDA2018,120120120120120,2
4,5,TRUE,0.183197,PDA,JG,2,P44522,12,PDA2018,120120120120120,2
5,6,FALSE,1.266479,PDA,JG,2,P44522,12,PDA2018,120120120120120,1
6,7,TRUE,0.249779,PDA,JG,2,P44522,12,PDA2018,120120120120120,1
7,8,TRUE,0.5495,PDA,JG,2,P44522,12,PDA2018,120120120120120,2
8,9,TRUE,0.299919,PDA,JG,2,P44522,12,PDA2018,120120120120120,0
9,10,TRUE,0.183106,PDA,JG,2,P44522,12,PDA2018,120120120120120,1
10,11,TRUE,0.715378,PDA,JG,2,P44522,12,PDA2018,120120120120120,2
11,12,TRUE,0.716599,PDA,JG,2,P44522,12,PDA2018,120120120120120,0
12,13,TRUE,0.033615,PDA,JG,2,P44522,12,PDA2018,120120120120120,1
13,14,TRUE,0.649841,PDA,JG,2,P44522,12,PDA2018,120120120120120,2
14,15,TRUE,1.032791,PDA,JG,2,P44522,12,PDA2018,120120120120120,0
0,1,FALSE,24.06502,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
1,2,FALSE,2.116699,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
2,3,FALSE,1.94989,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,FALSE,0.03273,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
4,5,FALSE,2.183136,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
5,6,FALSE,0.349854,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
6,7,TRUE,2.749863,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
7,8,TRUE,0.36618,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,TRUE,0.78299,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,TRUE,0.666275,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
10,11,TRUE,1.883179,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,TRUE,0.316315,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
12,13,TRUE,0.099426,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,TRUE,1.416214,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,0.38298,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,0.083862,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,3.182877,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
17,18,TRUE,0.566254,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,TRUE,0.400116,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
19,20,TRUE,1.516022,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
20,21,FALSE,0.349609,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,FALSE,0.166504,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
22,23,FALSE,0.049622,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
23,24,FALSE,0.266815,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
24,25,TRUE,1.566559,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
25,26,TRUE,1.549744,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,TRUE,0.299713,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
27,28,TRUE,0.748444,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
28,29,TRUE,1.86673,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
29,30,TRUE,0.683044,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
30,31,TRUE,0.049957,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
31,32,TRUE,2.199677,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
32,33,FALSE,0.699616,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
33,34,FALSE,0.016571,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
34,35,FALSE,1.265106,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
35,36,TRUE,1.083099,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
36,37,FALSE,0.049377,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
37,38,TRUE,1.299835,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
38,39,FALSE,0.783142,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
39,40,TRUE,1.216705,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
40,41,TRUE,1.499695,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
41,42,TRUE,0.600006,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
42,43,TRUE,0.899658,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
43,44,TRUE,1.583069,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
44,45,FALSE,0.366608,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
45,46,FALSE,1.233154,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
46,47,FALSE,1.650024,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
47,48,FALSE,1.116119,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
48,49,TRUE,1.432892,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
49,50,TRUE,0.13324,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
50,51,TRUE,0.516876,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
51,52,FALSE,0.866882,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
52,53,TRUE,0.24997,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
53,54,TRUE,0.300018,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
54,55,TRUE,0.583221,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
55,56,TRUE,0.016449,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
56,57,TRUE,0.94989,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
57,58,TRUE,0.799591,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
58,59,TRUE,1.982697,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
59,60,TRUE,0.632782,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
60,61,TRUE,0.750336,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
61,62,TRUE,1.516235,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
62,63,FALSE,0.466644,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
63,64,FALSE,0.333008,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
64,65,FALSE,0.016571,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
65,66,FALSE,0.18335,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
66,67,FALSE,1.433136,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
67,68,TRUE,1.166565,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
68,69,FALSE,1.466431,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
69,70,FALSE,1.282898,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
70,71,FALSE,0.383148,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
71,72,FALSE,2.016388,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
72,73,FALSE,0.166565,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
73,74,FALSE,1.633423,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
74,75,TRUE,1.599609,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
75,76,FALSE,0.282898,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
76,77,TRUE,0.94986,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
77,78,TRUE,0.999878,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
78,79,TRUE,0.450012,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
79,80,TRUE,0.432861,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
80,81,TRUE,0.449768,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
81,82,TRUE,0.283203,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
82,83,TRUE,1.433228,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
83,84,FALSE,0.199158,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
84,85,FALSE,1.116333,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
85,86,FALSE,1.333435,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
86,87,TRUE,1.099976,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
87,88,TRUE,0.933411,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
88,89,TRUE,1.066406,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
89,90,TRUE,0.600098,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
90,91,TRUE,0.816589,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
91,92,TRUE,1.481934,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
92,93,TRUE,0.533203,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
93,94,TRUE,0.766357,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
94,95,TRUE,0.06665,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
95,96,TRUE,0.71637,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
96,97,TRUE,1.016357,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
97,98,TRUE,0.06604,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
98,99,TRUE,0.666321,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
99,100,FALSE,0.750183,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
100,101,TRUE,1.216492,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
101,102,TRUE,1.233032,PDA,JG,3,P44522,66,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
0,1,TRUE,10.86499,PDA,JM,0,P44522,12,PDA2018,022002200220,0
1,2,TRUE,1.899841,PDA,JM,0,P44522,12,PDA2018,022002200220,2
2,3,TRUE,3.432922,PDA,JM,0,P44522,12,PDA2018,022002200220,2
3,4,TRUE,4.216064,PDA,JM,0,P44522,12,PDA2018,022002200220,0
4,5,TRUE,2.132996,PDA,JM,0,P44522,12,PDA2018,022002200220,0
5,6,TRUE,2.583496,PDA,JM,0,P44522,12,PDA2018,022002200220,2
6,7,TRUE,0.099976,PDA,JM,0,P44522,12,PDA2018,022002200220,2
7,8,TRUE,1.549438,PDA,JM,0,P44522,12,PDA2018,022002200220,0
8,9,TRUE,1.366455,PDA,JM,0,P44522,12,PDA2018,022002200220,0
9,10,TRUE,0.116516,PDA,JM,0,P44522,12,PDA2018,022002200220,2
10,11,TRUE,1.033203,PDA,JM,0,P44522,12,PDA2018,022002200220,2
11,12,TRUE,1.049622,PDA,JM,0,P44522,12,PDA2018,022002200220,0
0,1,TRUE,19.66302,PDM,AQ,0,P22363,9,PDM2018,221022020,2
1,2,TRUE,3.482971,PDM,AQ,0,P22363,9,PDM2018,221022020,2
2,3,TRUE,4.199875,PDM,AQ,0,P22363,9,PDM2018,221022020,1
3,4,TRUE,2.833221,PDM,AQ,0,P22363,9,PDM2018,221022020,0
4,5,TRUE,1.650101,PDM,AQ,0,P22363,9,PDM2018,221022020,2
5,6,TRUE,1.316635,PDM,AQ,0,P22363,9,PDM2018,221022020,2
6,7,TRUE,1.333374,PDM,AQ,0,P22363,9,PDM2018,221022020,0
7,8,TRUE,1.733185,PDM,AQ,0,P22363,9,PDM2018,221022020,2
8,9,TRUE,1.182877,PDM,AQ,0,P22363,9,PDM2018,221022020,0
0,1,FALSE,22.4975,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
1,2,FALSE,2.233276,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
2,3,FALSE,5.599487,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
3,4,FALSE,8.416412,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
4,5,TRUE,22.79926,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
5,6,TRUE,6.7164,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
6,7,TRUE,3.899902,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
7,8,TRUE,6.5495,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
8,9,FALSE,5.132996,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
9,10,FALSE,3.699646,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
10,11,FALSE,4.416626,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
11,12,FALSE,2.449768,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
12,13,TRUE,2.149597,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
13,14,TRUE,6.532928,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
14,15,TRUE,2.783264,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
15,16,TRUE,4.133331,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
16,17,TRUE,2.7323,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
17,18,FALSE,2.099945,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
18,19,FALSE,2.600037,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
19,20,FALSE,1.866669,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
20,21,FALSE,2.233429,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
21,22,TRUE,1.833038,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
22,23,FALSE,1.149963,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
23,24,FALSE,0.78122,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
24,25,FALSE,1.833893,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
25,26,FALSE,0.683014,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
26,27,TRUE,6.133362,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
27,28,TRUE,1.816467,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
28,29,TRUE,1.148621,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
29,30,TRUE,1.14978,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
30,31,TRUE,0.933289,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
31,32,TRUE,0.766663,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
32,33,TRUE,1.383057,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,2
33,34,TRUE,0.58313,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,1
34,35,TRUE,0.73346,PDM,JG,1,P22363,19,PDM2018,10210210210210210210210210210210210,0
0,1,FALSE,59.82983,PDM,JG,2,P22363,10,PDM2018,20120120120120,0
1,2,FALSE,1.233215,PDM,JG,2,P22363,10,PDM2018,20120120120120,2
2,3,TRUE,5.799683,PDM,JG,2,P22363,10,PDM2018,20120120120120,1
3,4,FALSE,2.700012,PDM,JG,2,P22363,10,PDM2018,20120120120120,0
4,5,FALSE,1.266846,PDM,JG,2,P22363,10,PDM2018,20120120120120,2
5,6,TRUE,0.299683,PDM,JG,2,P22363,10,PDM2018,20120120120120,1
6,7,TRUE,2.666443,PDM,JG,2,P22363,10,PDM2018,20120120120120,2
7,8,TRUE,1.433411,PDM,JG,2,P22363,10,PDM2018,20120120120120,0
8,9,TRUE,2.033325,PDM,JG,2,P22363,10,PDM2018,20120120120120,1
9,10,TRUE,1.949463,PDM,JG,2,P22363,10,PDM2018,20120120120120,2
10,11,TRUE,0.333008,PDM,JG,2,P22363,10,PDM2018,20120120120120,0
11,12,TRUE,0.250122,PDM,JG,2,P22363,10,PDM2018,20120120120120,1
12,13,TRUE,1.950195,PDM,JG,2,P22363,10,PDM2018,20120120120120,2
13,14,TRUE,0.81665,PDM,JG,2,P22363,10,PDM2018,20120120120120,0
0,1,FALSE,36.51416,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
1,2,FALSE,1.499695,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
2,3,FALSE,1.599976,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
3,4,FALSE,1.449951,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,FALSE,1.066833,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
5,6,TRUE,1.383362,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
6,7,FALSE,2.53302,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
7,8,FALSE,0.583008,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
8,9,TRUE,1.916687,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
9,10,TRUE,1.299866,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
10,11,TRUE,0.849915,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
11,12,TRUE,1.599426,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
12,13,TRUE,0.583496,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,TRUE,3.983826,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
14,15,TRUE,2.166077,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
15,16,TRUE,0.533569,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
16,17,TRUE,2.316467,PDM,JG,3,P22363,70,PDM2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
